GEOID,czPop2000,slope.unavailable,water.unavailable,wetlands.unavailable,total.unavailable
265,59145,6.07357404637708,2.07594736576531,6.13302897218151,14.2825503843239
200,98389,35.2572598981166,2.99216866276794,1.89928988140304,40.1487184422876
029,193536,3.56672736631863,4.67690348472019,9.31132039993729,17.5549512509761
520,105181,0.287862618177598,4.76764466035043,7.94412709117054,12.9996343696986
628,35952,47.208584777287,0.990239145104571,0.294661834076307,48.4934857564679
294,5101175,41.3011988695014,13.7120292057055,2.57570505706772,57.5889331322747
211,838018,25.4393765969997,3.50034199201575,1.60553752032656,30.545256109342
348,467723,47.3951651760635,1.4362334180263,1.81695681277081,50.6483554068606
615,48644,82.8444009844226,6.96994776992201,0.888476618136434,90.702825372481
187,1437128,45.3447686311043,0.69636261051073,0.288789314074516,46.3299205556896
612,139540,80.1738104027102,8.53846919442773,0.538107834136511,89.2503874312744
575,30798,52.4683207087859,1.17065614362056,0.503499920136454,54.1424767725429
903,661645,34.3343452106348,0.32537817053208,0.255849953239971,34.9155733344069
641,144574,78.716899428941,5.90955766671037,0.43739199208536,85.0638490877367
635,54652,43.7319972365416,2.0635682059382,0.934622548596334,46.7301879910762
484,712052,27.8354491852533,1.21549910926894,2.53942092442711,31.5903692189494
637,117525,37.9538327440183,1.80066735391746,2.07297701804084,41.8274771159766
218,2393183,64.3069580507407,3.59135578203558,0.901601542206696,68.799915374983
093,1875295,14.8651594569311,4.15151466985351,3.07454378394152,22.0912179107262
902,2813833,49.3400974253328,5.60153269402674,1.14882719412869,56.0904573134883
584,646028,55.9869865067103,13.9909107047063,0.837756952964937,70.8156541643816
005,2449044,22.7192262122087,1.02802673602283,1.84232262610524,25.5895755743368
264,46190,32.4653537634081,0.261608497464658,5.1457691733654,37.8727314342381
423,54397,57.6456484419242,0.504936591469639,1.42464336006503,59.5752283934589
693,4517,2.4422793280591,0.00947090023771623,0.387924928004868,2.83967515630168
500,22103,0.674443467735363,0.407290209490562,1.32235201379233,2.40408569101825
,,,,,
697,16242,72.6634451544908,0.221546688479168,2.22120559872164,75.1061974416916
626,10242,0.125668494234373,0.0138380789925697,0.19799716350272,0.337503736729663
159,216949,20.8323237554302,0.334128323643053,1.23805361949928,22.4045056985725
381,71602,44.4828294943769,0.258118609893221,0.936772387228565,45.6777204914987
363,139475,20.9733792441783,0.466894904405247,0.65322290450857,22.0934970530921
183,131682,75.5790423671897,0.535637005452077,1.86690181875185,77.9815811913936
153,543571,16.6994998907218,0.161070698692764,1.20752678248987,18.0680973719044
691,12442,68.584149357199,1.00957865663748,2.93402186049245,72.5277498743289
633,14746,73.7745097423638,0.484892907318145,1.78938577447132,76.0487884241533
613,23069,30.5292423697202,0.0673180899400117,0.747707827534818,31.344268287195
663,17216,24.7031778102867,0.696666179038748,2.28719296580874,27.6870369551342
515,432430,30.0583705104647,0.909222753249273,1.87100877049974,32.8386020342137
571,27731,0.575501802551408,0.517195629143054,1.1384219517683,2.23111938346277
677,116255,49.8078889231656,0.363047422084636,1.35104000222934,51.5219763474796
414,38860,51.5701155018319,0.276099800546388,1.14673645552189,52.9929517579002
579,41938,0.755402013056532,0.580708674026114,1.22879286636779,2.56490355345043
078,3405565,16.4944841239805,6.88840818362521,7.51270975009552,30.8956020577012
180,439269,0.021998421684032,11.0425836183976,27.098803851542,38.1633858916236
196,586216,3.65347156477556,10.8951503660441,13.6660556433074,28.2146775741271
074,4405554,8.46868019824421,5.81481311762937,4.65914360238057,18.9426369182542
205,657670,0.130018958952754,4.40404793018313,18.9037714562909,23.4378383454268
064,1286649,0.0335218065678262,11.0314829016921,24.5473751829086,35.6123798911685
306,247841,0.32955007483138,11.095509747109,30.0050518630026,41.430111684943
601,589177,0.00864421764275019,22.2260838142051,39.3967334626413,61.6314614944892
410,3955969,0.0227867126806041,9.07714901879631,65.5642322513865,74.6641679828634
062,340342,0.716326933801476,2.28116954232142,28.8785919523132,31.8760884284361
334,763795,0.0283356693646396,10.8911820901531,31.8926526657705,42.8121704252882
307,739051,0.0102241723997649,15.5331962282697,45.0083804601562,60.5518008608256
374,130439,0.156416925289601,0.640064215665391,21.0964397551243,21.8929208960793
143,623252,0.577105908011889,15.1323087407392,17.0295748853944,32.7389895341455
277,493175,0.0166689690464361,15.439904435383,34.7650907649797,50.2216641694091
678,11057,0.00261145600983698,26.8939452409368,58.0899646838895,84.9865213808362
522,598228,0.213628525918424,7.08781969809881,31.3864708483365,38.6879190723538
325,2395997,0.167457132998235,17.8234653767676,20.6511330754185,38.6420555851844
075,1697906,0.0360822603038384,8.90756563118993,33.9890648194703,42.9327127109641
237,1486520,0.00812265822689872,16.0519872140536,30.6213443706031,46.6814542428837
670,19256,0.00277593807054125,5.9163777373241,43.2666062005631,49.1857598759577
119,89267,0.100354913604572,0.898461494521599,27.485403754425,28.4842201625512
137,113122,0.0175882368772232,0.407788306771875,37.8883806355413,38.3137571791904
008,211587,0.341408401376063,0.885576682879944,15.0762886410098,16.3032737252658
194,83808,4.28250893068356,4.2393801286072,7.53883210087433,16.0607211601651
310,386556,26.2775520227646,6.72068514131278,1.22265299540136,34.2208901594788
141,3733820,9.16907864974272,1.54295540976112,2.29643490100462,13.0084689605085
090,394316,24.7206782982734,1.08626009193754,0.870431077492249,26.6773694677032
197,75326,0.0192703696540112,1.02787535385061,14.6085308780569,15.6556766015615
019,151566,0.0633293313067425,0.83485699893811,28.5129020786319,29.4110884088768
067,365616,3.46435283425285,1.30798211222648,13.5828567418752,18.3551916883545
252,115035,0.827102026191439,0.579160698210261,17.41255273862,18.8188154630217
165,93044,0.00777567535834282,13.5357221753365,44.249817936085,57.7933157867798
061,424279,0.0604282368928852,12.2328891791568,42.8097940171772,55.1031114332269
424,111346,0.0942049243762399,0.652515072704986,32.3596984051618,33.106418402243
030,525842,2.7692478656564,3.01679621599119,13.155407898148,18.9414519797956
041,166079,6.70521922246258,0.944710041142034,3.7061096754425,11.3560389390471
382,108449,0.0181477796464068,0.640726173592195,18.8908119299631,19.5496858832017
341,42098,0.0686899798551564,2.21340866647611,12.8354516537295,15.1175503000608
347,43992,0.469367005986688,4.30334813015808,14.0702764508619,18.8429915870067
371,89228,15.6333908556797,6.42238038430889,2.21744648171168,24.2732177217003
562,43254,68.639213696996,0.952981049852216,0.138041429901242,69.7302361767495
278,50975,3.3711021562956,6.57436186518713,4.2819129686514,14.2273769901341
247,115614,5.0096127768613,1.68986714782398,6.29504778368872,12.994527708374
079,65826,2.63517749680433,1.20427381085376,10.1416936845116,13.9811449921696
123,90950,85.9533757589402,0.88130261876805,0.0785910481333048,86.9132694258415
357,59681,74.6465800533442,1.72321626558754,0.119390316994049,76.4891866359258
052,493970,17.318819544035,1.32535381836544,0.276712475888276,18.9208858382888
460,11127,79.5713188208182,1.15521586773657,0.854798503878518,81.5813331924333
088,230436,36.6304207627018,2.1214594784923,2.30081632434199,41.0526965655361
529,13715,53.4894256158691,3.470284261743,4.27682809596803,61.2365379735802
501,131627,63.6274854272221,4.32810288129021,1.23298422269562,69.1885725312079
124,120807,17.3992035505817,0.644431986116235,0.32667021004606,18.370305746744
498,58438,67.0065002113369,5.30831611057047,1.58829746997835,73.9031137918857
132,41590,17.2011265906426,1.0255961000947,0.162480928755659,18.389203619493
046,88546,67.6142145803467,0.887802149019427,0.213905512389932,68.7159222417561
654,12148,78.8882980894614,0.126818703737405,0.485938811848887,79.5010556050477
227,149590,48.3736108839989,4.2769831962812,1.39063183373428,54.0412259140144
201,39286,19.4165931801933,0.979968026507809,2.95498743513585,23.3515486418369
477,75675,42.9954523883996,0.745321628768155,0.910414413123423,44.6511884302912
208,62170,34.1902197343349,0.945018415421767,0.434264528875771,35.5695026786324
234,44743,47.3079796632718,2.01435403111508,3.23657665834368,52.5589103527305
085,152421,6.29998079402986,2.96387344683136,3.92238643556339,13.1862406764246
384,265022,7.78665337451395,4.79077734250605,3.03638718202771,15.6138178990477
221,325128,4.20093962943409,3.58155963928915,3.13967448585351,10.9221737545767
115,533604,0.920911222876501,1.25202056128865,2.05018791314133,4.22311969730648
548,98997,7.89257165396187,2.60189867161572,3.33048717801441,13.824957503592
145,153098,2.05895083070701,1.54327849278245,1.03673495602247,4.63896427951194
224,230197,0.0452167189067476,0.165358977594766,0.342344767945493,0.552920464447007
066,316480,1.08390871746025,0.997605849096303,0.893297895921093,2.97481246247764
242,224896,2.950359531356,1.98936456752097,1.26797375654068,6.20769785541765
471,83139,0.363418441366487,1.12068726891963,1.62646673623652,3.11057244652264
349,141040,0.491825605808995,2.80291816378085,2.91062598493884,6.20536975452868
235,260716,0.74726874512062,0.953410487777036,0.322194002676964,2.02287323557462
058,8704935,0.488149139743745,5.22213427527289,3.58168875552488,9.29197217054152
443,75160,0.836180333936456,2.27438803144551,1.46843437600006,4.57900274138202
320,206909,0.312901227932245,0.46019864299264,0.0691050226091609,0.842204893534047
343,57552,7.68658225733199,4.23820181565697,2.09883906569661,14.0236231386856
122,56914,4.96852060141097,1.16170358155988,2.17303294722054,8.30325713019139
192,136489,5.25009098606948,4.63989882138405,3.76548716445687,13.6554769719104
229,382351,4.15816334295369,4.88439303333805,4.85238654147075,13.8949429177625
440,135167,0.162191116035359,0.848140601161897,0.858062984366978,1.86839470156423
344,200281,11.2033565634788,3.75412321594692,3.25180699362185,18.2092867730476
280,74571,3.35200646195291,0.692887497302615,0.240436723747199,4.28533068300272
127,407788,5.01448182057924,4.03028696926922,2.27285149119715,11.3176202810456
002,2325609,12.2936458042516,5.34917048420863,3.74896871524454,21.3917850037048
202,385595,1.58676533278545,0.63710770931165,0.432566538220976,2.65643958031807
448,289052,0.210292519485457,0.571914540278458,0.47941605948321,1.26162311924712
191,582914,0.437209841193746,1.36047364935041,3.68118731716942,5.47887080771358
383,163284,7.0938864273755,1.02013506277344,0.126941828539094,8.24096331868803
025,1725231,1.84619171623927,1.58137658255768,0.285541672251949,3.7131099710489
285,178553,0.597301868366943,0.551565845724714,0.492529015975959,1.64139673006762
026,1100767,14.2597303802904,3.19400368747545,1.358979261617,18.8127133293829
272,280923,22.6935599235023,2.51568064438029,0.11911638747138,25.328356955354
181,134026,18.7038215329769,1.53668654545751,0.19983629720864,20.4403443756431
050,375667,5.77711972963263,4.45960921813104,1.68335484816097,11.9200837959246
408,730591,0.821801627906456,2.77922477948578,7.02056643866081,10.621592846053
337,104034,2.40492677255965,0.458321359662099,0.187222171397564,3.05047030361932
587,129528,0.596380669665255,2.28306214833571,2.33073639707277,5.21017921507374
236,799832,0.537082109583811,4.50707221021112,6.2602994871136,11.3044538069085
463,60532,31.9461624258028,3.09987344070698,0.29993080173891,35.3459666682486
015,595842,2.47661225648039,2.14361985870376,3.56510369804723,8.18533581323137
509,29218,2.93511287629682,0.756227603030406,0.89566237316115,4.58700285248837
470,118117,32.9044476184854,4.33224546012547,4.24162368308162,41.4783167616925
393,132116,5.51038063666677,2.24008464292791,2.24838476981364,9.99885004940832
597,34687,2.97554601657456,0.260144750674212,0.557063027170116,3.79275379441888
161,456669,3.26202316601205,1.40841139193517,3.66112706119021,8.33156161913744
230,222112,0.834352466516122,0.792530021751293,3.83392055437419,5.4608030426416
564,78416,2.81830667406716,0.514969631943463,0.869147214331,4.20242352034163
401,92503,1.75853796848286,0.515340974667986,1.31356136299256,3.58744030614341
621,31787,1.09941182472394,0.364745517523078,1.12156000545977,2.58571734770679
304,78179,0.261681686388919,1.01258330511149,1.54209959926373,2.81636459076414
507,72111,3.31026508676569,0.319657181706745,1.24354277951005,4.87346504798248
526,33974,7.23353402687914,0.650967660330764,1.39608329328608,9.28058498049598
518,72133,0.681430830439365,2.03720187075972,2.23925907451418,4.95789177571327
561,29516,0.897788032981121,0.312513797661001,1.18618481534495,2.39648664598707
295,43187,2.52818492674432,1.02598361657767,2.75042837489244,6.30459691821443
024,803201,4.1303004851027,4.07531183927972,3.41512771343564,11.6207400378181
455,113442,2.05489337248776,0.378143334918447,1.58101394177,4.01405064917621
478,23990,3.47584740673076,0.882146496214161,1.4280721920851,5.78606609503002
504,65457,1.06528817169278,0.446552160614281,1.04159945631003,2.55343978861709
004,185120,7.89193608700214,1.62278126717442,1.60708549692539,11.121802851102
456,45502,1.00879314568056,0.984449116738088,1.39244340060898,3.38568566302763
604,32894,1.55079826613332,0.636901927148042,0.801916644162557,2.98961683744392
616,85465,7.61529859828553,2.19643725958499,1.81420412244599,11.6259399803165
652,11843,1.6887521411998,0.813295267452348,0.278123851601709,2.78017126025386
505,43778,0.0875267329388586,1.65152595374086,1.27211180758262,3.01116449426234
101,233548,2.05430174893676,0.668408474602291,2.08409583492851,4.80680605846757
516,34059,1.97143675189117,1.25452709755104,2.1675565334702,5.39352038291241
082,593200,0.146786140622848,2.08549423896798,0.938722062752319,3.17100244234314
287,47830,0.726462346053925,1.2816259408356,1.32661643335261,3.33470472024214
594,51584,3.57697462281174,1.3259030088277,1.58881991218299,6.49169754382243
648,9925,1.67200127574897,0.0279748200526904,0.277535298848484,1.97751139465014
406,48253,0.427235554312352,0.72111317441545,0.551599219661964,1.69994794838977
125,123925,8.61330934833678,4.12773929554124,1.98703656302304,14.7280852069011
576,26826,0.921700209628417,1.30786180888483,0.610869718305842,2.84043173681909
653,6438,4.43436472248202,0.0217590963647849,0.698528055527964,5.15465187437477
155,89207,1.08926376787129,1.50063907699925,0.867572722775319,3.45747556764586
055,147245,6.6773822055158,3.13651517537512,3.74921991229871,13.5631172931896
133,324513,3.38569039190099,2.53052576542734,1.02947024173728,6.9456863990656
535,39457,2.63859197961749,0.802597872232338,1.19447059629501,4.63566044814484
243,49361,0.0596262616749583,0.298125693057015,0.17522012397701,0.532972078708984
502,17107,0.528406448003263,0.0576743734209392,0.206798736560249,0.792879557984451
449,19274,0.0141876757606164,0.0502689625939174,0.128982984760171,0.193439623114705
650,3283,0.235707165651689,0.0142991098082345,0.252269689713039,0.502275965172963
672,2670,0.032135267121704,0.127530774167872,0.849467102523815,1.00913314381339
121,1714615,5.37374130606901,2.48890785040232,1.47247629171615,9.33512544818747
607,12925,0.499433762822935,0.357720689075541,0.578118173594538,1.43527262549301
428,118652,2.52080996323475,1.7871768894787,0.716901541197317,5.02488839391076
582,9806,0.720357608860605,0.11876371292885,0.104721513841765,0.94384283563122
549,105105,0.138000185308779,1.49740903890414,0.818165060653381,2.4535742848663
580,17448,2.00435518019047,0.965395110972059,0.709936673874414,3.67968696503694
379,32998,0.481224968314169,0.369551920949229,0.465955209985634,1.31673209924903
687,3454,0.262874455138194,0.781860870574064,1.05418091599727,2.09891624170953
598,16490,1.22484191203213,0.568964019353266,1.5377197363998,3.3315256677852
643,11822,5.20247656767733,1.51259959203614,0.329408884744696,7.04448504445817
468,68004,32.7109971098098,3.88421063219247,0.0286157682116581,36.6238235102139
157,151381,16.78516972542,0.91161637319311,0.296409986594131,17.9931960852073
072,469042,14.4512208533538,0.663234748642624,0.057068103836105,15.1715237058325
128,190285,3.27895759059805,6.92207083224728,5.83689469453075,16.0379231173761
228,77271,21.6441488570468,1.51352851468176,0.0934952874280815,23.2511726591566
311,109874,60.6000660179948,1.18518244783907,0.0147389764365055,61.7999874422703
450,93124,84.5841039741128,0.966126031707174,0.0348633560455616,85.5850933618656
089,1963079,19.4389188004896,2.8273843805433,0.248834971145977,22.5151381521789
116,288649,71.1777246740219,2.2138428499042,0.0764306617649498,73.4679981856911
266,102114,29.2116571481194,0.782538508558159,0.0150847383487384,30.0092803950263
439,82320,57.8973037014402,0.390973350291531,0.0296794054696149,58.3179564572013
176,176597,19.6860967727054,1.59712311364496,1.50739835928073,22.790618245631
331,151629,6.88870653621235,3.87604113722937,4.94930871842602,15.7140563918677
108,278632,15.7346599241047,1.68336949437312,0.944903587045012,18.3629330055228
351,158426,66.6045617892446,1.07961181312639,0.0246837118103977,67.7088573141813
472,41649,56.8261074242813,5.27128651784352,0.0341023080423898,62.1314962501672
063,164630,9.24084470093826,2.6900875775784,2.75787970162056,14.6888119801372
336,102761,45.1542605028133,0.661646920991966,0.0299240125407181,45.845831436346
372,44684,44.5930585323821,1.76195293400493,0.0344416842530415,46.3894531506401
302,242064,90.4368418121076,0.439025177091741,0.00489035583526885,90.8807573450346
117,125592,2.52973605501098,4.53994092811608,13.6728321600326,20.7425091431597
319,84717,89.5285142236454,0.293460984981716,0.00294877694573081,89.8249239855729
531,94424,53.4769026258591,1.20297688579277,0.0809191861097926,54.7607986977616
523,66605,30.1550186844361,0.415326714317045,0.566404587104756,31.1367499858579
168,548154,0.0350089603736329,5.91993210890831,28.2107012590766,34.1656423283585
154,335960,0.144733450354944,4.16876672644404,23.3502612221264,27.6637613989254
016,827777,0.242299670527776,5.81185712179781,33.4004579438435,39.454614736169
338,271365,0.000861796963563502,30.4699651051899,54.2450841287206,84.7159110308741
114,186516,0.542047352111036,3.0449666199556,22.721371185488,26.3083851575546
314,90552,1.83489490305901,1.31769116130948,15.0360929732956,18.1886790376641
023,506808,0.840851682721803,5.62021274980012,14.1263052613122,20.5873696938342
593,24842,2.00047423027866,4.24449641047497,26.9167141110183,33.1616847517719
289,93388,4.33655180256072,6.67787030719489,27.213530705303,38.2279528150586
313,243790,0.947782620328022,4.10154548247908,21.8960232585431,26.9453513613502
056,1360436,0.022429668905841,47.8276801899188,27.6231427136205,75.4732525724452
258,84943,8.73566103903716,6.40107620019614,27.2335671043797,42.370304343613
094,766357,11.6684851328726,13.4321868283108,10.7729259551653,35.8735979163487
689,73938,8.79701145629917,2.28387881817119,12.2775031557528,23.3583934302232
339,247886,6.52662184987964,10.9276134506678,14.8400106386297,32.2942459391771
281,1193391,14.1628916626577,5.87964527280278,10.9728482582143,31.0153851936748
152,155822,56.5100003311802,1.20313843975964,0.179912691794528,57.8930514627343
036,2512431,9.7310286696586,9.92755197556006,3.6301461932237,23.2887268384424
355,154018,0.268941486734375,20.0343865860397,18.1774068518242,38.4807349245983
418,603812,24.8073382814364,1.34405966227308,0.902950706238399,27.0543486499479
076,4974945,6.02842422368881,11.2063101154771,12.3744568643782,29.6091912035441
630,171947,40.0233378563171,1.50316333181736,6.98104284660465,48.5075440347391
073,1582997,3.05132255852134,10.7061379658282,14.2293560300098,27.9868165543594
705,14987,2.05486839104899,40.2725640291334,5.60937004156379,47.9368024617461
239,680014,24.4603046787138,3.29806932046153,8.04505943594994,35.8034334351252
704,9520,0.288415702708913,36.2257709440517,9.57294945221265,46.0871360989733
322,118399,2.21045018286208,8.66949242621095,24.3701518721444,35.2500944812175
519,121919,4.74478536498309,11.6949753161986,31.7956175507277,48.2353782319094
249,1342800,1.93607361811917,4.05636854275418,9.58870776299696,15.5811499238703
104,154452,6.56459276787353,15.1411132510944,8.94520234869981,30.6509083676678
352,583250,0.192641837295811,2.42236036726349,13.6661161938534,16.2811183984127
013,47063,5.43841625079989,10.4856088751252,15.4939776780556,31.4180028039807
284,561060,0.974144234172469,2.66065485803578,14.0081201459437,17.642919238152
395,83975,6.13810660232916,18.4744261194891,18.2583984749884,42.8709311968067
508,57510,0.745056426664298,19.0749893154496,34.2209221651358,54.0409679072497
053,955556,0.34323019020626,1.30886101766978,9.92418389131078,11.5762750991868
388,70805,2.10179190910151,4.0699205038505,18.6145900628963,24.7863024758484
111,114408,2.98438059284774,4.22581487925635,33.6467458885843,40.8569413606884
130,32049,4.33151585745693,7.77796657277055,21.778246287786,33.8877287180135
513,626734,1.26498549684623,2.06587602665962,13.6914898466104,17.0223513701163
583,94345,0.194157422875605,6.61462763991933,9.17330891422072,15.9820939770157
172,120045,3.03636584265072,1.75325670285378,13.6409828255258,18.4306053710303
232,4497104,0.743694213612589,4.96701027264207,6.86429238999063,12.5749968762453
574,52801,3.51641247413587,7.31922224116968,13.4449611054884,24.2805958207939
077,824841,0.457471095505471,7.36866254164981,3.80775416323788,11.6338878003932
305,141542,1.61539293540971,12.3794714077056,29.6620475833653,43.6569119264807
047,2904389,3.47924179087517,8.46946723661258,5.85891735203136,17.8076263795191
375,35190,2.18578256675274,8.28230951307449,8.47843853570741,18.9465306155346
356,66449,1.69915128478086,11.6082986097237,35.2045878307819,48.5120377252864
012,285851,0.878092531860986,4.56341705888729,8.0973488088636,13.5388583996119
479,32393,1.25216656900142,6.19813074610837,6.36573585033197,13.8160331654418
083,149925,3.19225842359347,3.97933227542171,5.46560610166187,12.637196800677
179,291712,3.9072227550308,8.31149760773678,32.6961995750422,44.9149199378097
491,85394,0.824341022081263,4.97749285185956,5.92077560090006,11.7226094748409
033,206945,0.225543759261151,1.43123698018031,3.73115458170499,5.38793532114645
563,53432,0.399152314442961,1.86566681208747,2.29814569432703,4.56296482085747
144,228867,9.61614734774907,2.05712128077362,1.62063469383916,13.2939033223619
451,60399,1.26044657554653,9.23473850991652,5.07846454857893,15.573649634042
614,37983,0.242141656696021,2.0634789458758,2.71219088036207,5.01781148293389
590,71187,0.149901217931398,1.09678214028151,1.7074213291873,2.95410468740021
186,195793,37.4819226493383,5.15992901653892,5.65242708146726,48.2942787473445
555,41526,0.69132316440963,2.18329886112512,27.0435953251549,29.9182173506897
537,31090,0.809304687858977,1.50822237810558,6.79217605358963,9.10970311955419
683,14355,0.496548854480889,2.43555321834045,70.8359346189388,73.7680366917601
496,20860,0.016674949392472,7.27317335656938,43.1796148799479,50.4694631859098
437,41749,0.689935912703806,1.4661244937125,2.68566332193719,4.8417237283535
499,72898,0.696305752944179,4.75929822579567,2.45905303794738,7.91465701668724
271,139966,0.266108930081528,1.4601442340358,6.96092168032695,8.68717484444428
415,95298,1.7647614656166,7.4873376379296,10.6797024043045,19.9318015078508
591,33969,1.38278175125712,1.01179018766237,4.16406676208935,6.55863870100883
566,109871,1.61193477474757,2.61805612596291,2.80694977638103,7.03694067709151
011,196814,0.886673783543479,1.398922218804,1.29926512898439,3.58486113133187
204,305307,17.3245770289549,2.79014088408924,5.91231421022901,26.0270321232731
494,129508,11.723383913464,2.86611330356088,8.16194286448139,22.7514400815063
345,117723,2.63882857449887,0.780125051900688,9.35143467850369,12.7703883049032
589,41270,5.04612852888107,0.954578277814374,14.9931970695583,20.9939038762538
389,89207,9.0299807366634,1.03860882556736,6.77062371630774,16.8392132785385
275,158039,0.107705192514155,6.87620448405102,18.3966607332981,25.3805704098633
166,197774,5.10633698457197,1.54132868903565,9.41530808353607,16.0629737571437
156,84168,4.413416248413,4.98372659157088,15.6070738139519,25.0042166539357
446,159067,1.97663832037492,2.38132663313196,20.9755774229151,25.333542376422
268,226614,6.86078504576394,1.08408246772148,12.2340866423603,20.1789541558457
416,141711,4.70180825977253,5.32141814741044,11.3344867140412,21.3577131212241
045,525346,2.01409596092957,2.83495317225317,13.1014512718533,17.950500405036
034,197932,1.18399572628458,0.940290989959827,13.3003543131017,15.4246410293461
255,458674,0.176351174647197,11.5644112100503,32.0932190048213,43.8339813895188
257,120505,1.96738364611302,0.958162001031355,10.9203269672279,13.8458726143722
253,38491,9.23779537733406,0.640990529685858,1.97636825772793,11.8551541647478
629,37989,4.0921185125499,0.865327191096206,2.16506942880547,7.12251513245157
317,69214,15.8040352281137,0.741961860867972,0.442353016836391,16.988350105818
542,54651,1.52652504894743,2.21690762200232,4.00956776462501,7.75300043557476
464,136490,3.78958125312912,2.13107684804364,3.00950110119111,8.93015920236387
209,202168,7.65509598154266,2.92309767892165,3.20766053427127,13.7858541947356
126,302388,13.1593223865655,2.07864729138436,2.18168571562481,17.4196553935746
350,73576,14.7310902160188,1.17774722642393,4.477218372266,20.3860558147088
368,56411,1.90060091085798,1.07298969669967,1.29053881329691,4.26412942085456
376,79924,27.3423937032862,5.00436463528243,0.555497536100137,32.9022558746687
492,47035,2.34513255844852,1.77459076865211,5.5481893532881,9.66791268038874
044,409827,10.1427821284402,0.327386885301697,0.559871710103345,11.0300407238453
493,111509,26.1194712972501,0.35642109402627,0.386554354503538,26.8624467457799
364,109948,18.6332320765747,0.079598829680496,0.210807533080199,18.9236384393354
469,26631,6.40079851778457,0.668452020388737,2.00796564393012,9.07721618210343
399,119324,24.9710828452149,0.881401629803449,0.647388417879095,26.4998728928975
554,56535,3.47965310407472,1.98665846602964,2.33489391273117,7.80120548283553
671,23756,3.34083408475163,2.57990168624913,3.85090000029018,9.77163577129094
353,68361,43.7659905833804,5.95283396576653,0.29933506005839,50.0181596092053
686,9202,55.0008510875163,0.482607615000925,1.17496828538204,56.6584269878992
595,22915,28.7032491289118,0.280540031595399,2.54910625765615,31.5328954181634
600,25840,11.3564832867406,0.722165517308771,1.80214751905799,13.8807963231074
095,70150,62.9473828997497,0.982210839551509,0.663518774530074,64.5931125138313
300,152638,19.1223813421877,0.338528262697118,2.0241682506229,21.4850778555078
